,date,time,user,message,Sentiment,Score,hour,month,year
19725,2022-08-08,10:49,E I P,Era i have quit,Neutral,0.0,10,8,2022
19726,2022-08-08,10:50,R P,<Media omitted>,Neutral,0.0,10,8,2022
19727,2022-08-08,10:50,N B,<Media omitted>,Neutral,0.0,10,8,2022
19728,2022-08-08,10:51,E I P,That was me the moment I landed on my bed,Neutral,0.0,10,8,2022
19729,2022-08-08,10:53,N B,<Media omitted>,Neutral,0.0,10,8,2022
19730,2022-08-08,11:10,D C,Let me get them in thw evwning,Neutral,0.0,11,8,2022
19731,2022-08-08,11:10,E I P,Okay sir,Positive,0.2263,11,8,2022
19732,2022-08-08,11:31,O A,@256705453773 are u gona see nkembo,Neutral,0.0,11,8,2022
19733,2022-08-08,11:36,D C,Nkembo said tomorrow,Neutral,0.0,11,8,2022
19734,2022-08-08,13:19,O A,Teach me how to use cruise control,Neutral,0.0,13,8,2022
19735,2022-08-08,13:19,O A,It has failed,Negative,-0.5106,13,8,2022
19736,2022-08-08,13:22,E I P,You will knock 😂😂😂,Neutral,0.0,13,8,2022
19737,2022-08-08,13:23,D C,😂😂😂😂 on which car?,Neutral,0.0,13,8,2022
19738,2022-08-08,15:31,O A,Bruh i hv tried but wen i remove my leg from the accelerator the speed goes down,Neutral,0.0,15,8,2022
19739,2022-08-08,15:31,O A,Vanguard,Neutral,0.0,15,8,2022
19740,2022-08-08,15:48,O J,<Media omitted>,Neutral,0.0,15,8,2022
19741,2022-08-08,15:52,R P,Hihihihihi,Neutral,0.0,15,8,2022
19742,2022-08-08,15:52,R P,Wea r u,Neutral,0.0,15,8,2022
19743,2022-08-08,15:54,R P,After turning it on,Neutral,0.0,15,8,2022
19744,2022-08-08,15:55,R P,U push that stick down to set,Neutral,0.0,15,8,2022
19745,2022-08-08,16:14,D C,Man wasnt doing the set routine,Neutral,0.0,16,8,2022
19746,2022-08-08,18:49,O A,Bruh i thought u do it while driving,Neutral,0.0,18,8,2022
19747,2022-08-08,18:50,E I P,😂😂😂😂😂,Neutral,0.0,18,8,2022
19748,2022-08-08,18:56,D C,Nanti you have to acceleratw and set the pace,Neutral,0.0,18,8,2022
19749,2022-08-08,18:57,D C,When you reach the speed then you set,Positive,0.0258,18,8,2022
19750,2022-08-08,19:09,O A,<Media omitted>,Neutral,0.0,19,8,2022
19751,2022-08-08,19:09,O A,U laighing at me,Neutral,0.0,19,8,2022
19752,2022-08-08,19:09,O A,I see,Neutral,0.0,19,8,2022
19753,2022-08-08,19:09,E I P,<Media omitted>,Neutral,0.0,19,8,2022
19754,2022-08-08,19:10,D C,English has jam 😅😅😅,Neutral,0.0,19,8,2022
19755,2022-08-08,19:10,E I P,He has made it worse 😂,Negative,-0.4767,19,8,2022
19756,2022-08-08,19:14,D C,<Media omitted>,Neutral,0.0,19,8,2022
19757,2022-08-08,20:06,R P,Hihihihi,Neutral,0.0,20,8,2022
19758,2022-08-08,20:32,O A,Innno can lie,Neutral,0.0,20,8,2022
19759,2022-08-08,20:32,O A,So wen did i say i havent yet reached,Negative,-0.0762,20,8,2022
19760,2022-08-08,20:32,O A,<Media omitted>,Neutral,0.0,20,8,2022
19761,2022-08-08,20:33,E I P,I didn’t say that 😂😂😂,Neutral,0.0,20,8,2022
19762,2022-08-08,20:33,E I P,It was a question,Neutral,0.0,20,8,2022
19763,2022-08-08,20:33,O A,So i am here,Neutral,0.0,20,8,2022
19764,2022-08-08,20:33,O A,Use me sir,Neutral,0.0,20,8,2022
19765,2022-08-08,20:33,E I P,Welcome back sir,Positive,0.4588,20,8,2022
19766,2022-08-08,20:34,E I P,<Media omitted>,Neutral,0.0,20,8,2022
19767,2022-08-08,20:37,D C,Inno i want shisha,Positive,0.0772,20,8,2022
19768,2022-08-08,20:38,E I P,Me I don’t want,Positive,0.0772,20,8,2022
19769,2022-08-08,20:39,Dannie3,<Media omitted>,Neutral,0.0,20,8,2022
19770,2022-08-08,20:39,E I P,Yeto when you left i got another pot thing clapped me,Neutral,0.0,20,8,2022
19771,2022-08-08,20:40,O A,U are joking,Positive,0.2263,20,8,2022
19772,2022-08-08,20:41,E I P,No am not,Negative,-0.296,20,8,2022
19773,2022-08-08,20:42,E I P,Only thing i want is whiskey which is home here you can join me,Positive,0.3612,20,8,2022
19774,2022-08-08,20:43,O A,I see,Neutral,0.0,20,8,2022
19775,2022-08-08,20:44,E I P,Some tusker here which this beb left from last night,Neutral,0.0,20,8,2022
19776,2022-08-08,20:50,O A,Okay i see,Positive,0.2263,20,8,2022
19777,2022-08-08,20:53,E I P,Mbu your not tired,Positive,0.3412,20,8,2022
19778,2022-08-08,20:54,O A,I will rest in my grave,Negative,-0.3818,20,8,2022
19779,2022-08-08,20:54,O A,Tumbiza shisha,Neutral,0.0,20,8,2022
19780,2022-08-08,20:54,O A,<Media omitted>,Neutral,0.0,20,8,2022
19781,2022-08-08,20:55,E I P,Not today uncle,Neutral,0.0,20,8,2022
19782,2022-08-08,20:55,E I P,Resting my lungs,Neutral,0.0,20,8,2022
19783,2022-08-08,20:55,O A,I see,Neutral,0.0,20,8,2022
19784,2022-08-08,20:55,O A,Ur lungs r fine,Positive,0.2023,20,8,2022
19785,2022-08-08,20:56,O A,We go do a check up enkya,Neutral,0.0,20,8,2022
19786,2022-08-08,20:56,E I P,They are fine just resting them,Positive,0.2023,20,8,2022
19787,2022-08-08,20:57,E I P,I did mine like 2months ago,Positive,0.3612,20,8,2022
19788,2022-08-08,20:57,E I P,They were fine plus the liver too,Positive,0.2023,20,8,2022
19789,2022-08-08,20:57,O A,With a blood clot,Neutral,0.0,20,8,2022
19790,2022-08-08,20:58,E I P,Was around that time,Neutral,0.0,20,8,2022
19791,2022-08-08,20:58,O A,We go check again,Neutral,0.0,20,8,2022
19792,2022-08-08,20:58,O A,To make sure its not there,Positive,0.3182,20,8,2022
19793,2022-08-08,21:03,E I P,I went for review and was fine,Positive,0.2023,21,8,2022
19794,2022-08-08,21:04,O A,U need to check again,Neutral,0.0,21,8,2022
19795,2022-08-08,21:11,E I P,<Media omitted>,Neutral,0.0,21,8,2022
19796,2022-08-08,21:11,E I P,You come we discuss over whiskey,Neutral,0.0,21,8,2022
19797,2022-08-08,21:12,O A,Tomorrow,Neutral,0.0,21,8,2022
19798,2022-08-08,21:12,E I P,Okay,Positive,0.2263,21,8,2022
19799,2022-09-08,01:23,N B,<Media omitted>,Neutral,0.0,1,9,2022
19800,2022-09-08,01:43,Dannie3,Mental,Neutral,0.0,1,9,2022
19801,2022-09-08,01:44,N B,But our brother is also mento,Neutral,0.0,1,9,2022
19802,2022-09-08,01:49,Dannie3,😂😂,Neutral,0.0,1,9,2022
19803,2022-09-08,01:49,Dannie3,Naye mental ayokya 😂😂,Neutral,0.0,1,9,2022
19804,2022-09-08,01:49,Dannie3,<Media omitted>,Neutral,0.0,1,9,2022
19805,2022-09-08,06:08,N B,<Media omitted>,Neutral,0.0,6,9,2022
19806,2022-09-08,06:57,R P,Very mental,Neutral,0.0,6,9,2022
19807,2022-09-08,06:58,R P,We should 1st take him 2 butabika 4 mental checkup,Neutral,0.0,6,9,2022
19808,2022-09-08,07:11,R P,<Media omitted>,Neutral,0.0,7,9,2022
19809,2022-09-08,07:21,N B,<Media omitted>,Neutral,0.0,7,9,2022
19810,2022-09-08,07:29,N B,<Media omitted>,Neutral,0.0,7,9,2022
19811,2022-09-08,07:53,N B,<Media omitted>,Neutral,0.0,7,9,2022
19812,2022-09-08,07:59,O A,Did he say peaceful😂😂😂😂😂😂,Neutral,0.0,7,9,2022
19813,2022-09-08,08:13,E I P,<Media omitted>,Neutral,0.0,8,9,2022
19814,2022-09-08,08:59,R P,Yes sir,Positive,0.4019,8,9,2022
19815,2022-09-08,09:09,E I P,Can never be me,Neutral,0.0,9,9,2022
19816,2022-09-08,09:11,R P,U be there,Neutral,0.0,9,9,2022
19817,2022-09-08,09:12,E I P,Wano @256705248165 ye mental 😂😂😂,Neutral,0.0,9,9,2022
19818,2022-09-08,09:17,E I P,Faithful 😂😂😂,Positive,0.4404,9,9,2022
19819,2022-09-08,09:17,E I P,Leave women alone😂,Negative,-0.0516,9,9,2022
19820,2022-09-08,09:35,D C,UBM(U be Mayat) yafulumye? Twagala checking hydrolics and pistons and the ignition thrust 😅,Neutral,0.0,9,9,2022
19821,2022-09-08,09:37,E I P,🤣🤣🤣🤣,Neutral,0.0,9,9,2022
19822,2022-09-08,09:38,O A,Kampala via busega to SFC headquaters n back.,Neutral,0.0,9,9,2022
19823,2022-09-08,09:38,O A,<Media omitted>,Neutral,0.0,9,9,2022
19824,2022-09-08,09:39,E I P,<Media omitted>,Neutral,0.0,9,9,2022
19825,2022-09-08,09:39,D C,<Media omitted>,Neutral,0.0,9,9,2022
19826,2022-09-08,09:40,O A,<Media omitted>,Neutral,0.0,9,9,2022
19827,2022-09-08,09:48,R P,<Media omitted>,Neutral,0.0,9,9,2022
19828,2022-09-08,10:05,O J,<Media omitted>,Neutral,0.0,10,9,2022
19829,2022-09-08,10:12,E I P,Baa wa sarafina ogamba ki,Neutral,0.0,10,9,2022
19830,2022-09-08,10:13,R P,Ntn,Neutral,0.0,10,9,2022
19831,2022-09-08,10:14,R P,Just in the farm,Neutral,0.0,10,9,2022
19832,2022-09-08,10:14,R P,<Media omitted>,Neutral,0.0,10,9,2022
19833,2022-09-08,10:14,R P,<Media omitted>,Neutral,0.0,10,9,2022
19834,2022-09-08,10:15,E I P,Hihihi,Neutral,0.0,10,9,2022
19835,2022-09-08,10:15,E I P,How many do you have now,Neutral,0.0,10,9,2022
19836,2022-09-08,10:17,R P,Hihihihi,Neutral,0.0,10,9,2022
19837,2022-09-08,10:17,R P,Very few,Neutral,0.0,10,9,2022
19838,2022-09-08,10:18,E I P,So when are we grilling,Neutral,0.0,10,9,2022
19839,2022-09-08,10:47,N B,<Media omitted>,Neutral,0.0,10,9,2022
19840,2022-09-08,10:47,E I P,<Media omitted>,Neutral,0.0,10,9,2022
19841,2022-09-08,10:50,R P,Mbu do u want gonja,Positive,0.0772,10,9,2022
19842,2022-09-08,10:51,E I P,Bring,Neutral,0.0,10,9,2022
19843,2022-09-08,10:51,R P,How much,Neutral,0.0,10,9,2022
19844,2022-09-08,10:52,D C,When when when ??? These are very important questions wali ku rooftop wagulu,Positive,0.3885,10,9,2022
19845,2022-09-08,10:52,E I P,20k,Neutral,0.0,10,9,2022
19846,2022-09-08,11:30,R P,I see,Neutral,0.0,11,9,2022
19847,2022-09-08,11:30,R P,Ok,Positive,0.296,11,9,2022
19848,2022-09-08,11:30,R P,U will pass by home,Neutral,0.0,11,9,2022
19849,2022-09-08,11:31,E I P,Kale,Neutral,0.0,11,9,2022
19850,2022-09-08,11:36,O A,Brothers,Neutral,0.0,11,9,2022
19851,2022-09-08,11:36,O A,I want to laugh,Positive,0.5994,11,9,2022
19852,2022-09-08,11:36,O A,But i am in church,Neutral,0.0,11,9,2022
19853,2022-09-08,11:36,O A,Just realised everyone who grew up in ntinda is smhow related,Neutral,0.0,11,9,2022
19854,2022-09-08,11:36,O A,🤣🤣🤣🤣🤣🤣😭,Neutral,0.0,11,9,2022
19855,2022-09-08,11:37,O A,There is a name that has killed me,Negative,-0.6705,11,9,2022
19856,2022-09-08,11:37,O A,Allan kanyike,Neutral,0.0,11,9,2022
19857,2022-09-08,11:37,O A,😂😂😂😂😂😂😂😂😂😂😂😂,Neutral,0.0,11,9,2022
19858,2022-09-08,11:37,E I P,😂😂😂😂,Neutral,0.0,11,9,2022
19859,2022-09-08,11:38,R P,Hihihihihihi,Neutral,0.0,11,9,2022
19860,2022-09-08,11:38,O A,Guy is a direct cousin to Jose🤣🤣🤣🤣🤣🤣🤣🤣,Neutral,0.0,11,9,2022
19861,2022-09-08,11:38,O A,I have died,Negative,-0.5574,11,9,2022
19862,2022-09-08,11:38,E I P,Which jose,Neutral,0.0,11,9,2022
19863,2022-09-08,11:38,E I P,Your jose 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Neutral,0.0,11,9,2022
19864,2022-09-08,11:39,O A,Of ntinda,Neutral,0.0,11,9,2022
19865,2022-09-08,11:39,O A,Yes,Positive,0.4019,11,9,2022
19866,2022-09-08,11:39,O A,🤣🤣🤣🤣,Neutral,0.0,11,9,2022
19867,2022-09-08,11:39,E I P,<Media omitted>,Neutral,0.0,11,9,2022
19868,2022-09-08,11:40,O A,<Media omitted>,Neutral,0.0,11,9,2022
19869,2022-09-08,11:40,O A,Now i see wer the lineage of heights comes from,Neutral,0.0,11,9,2022
19870,2022-09-08,11:40,O A,<Media omitted>,Neutral,0.0,11,9,2022
19871,2022-09-08,11:40,E I P,🤣🤣🤣🤣🤣🤣,Neutral,0.0,11,9,2022
19872,2022-09-08,11:56,N B,<Media omitted>,Neutral,0.0,11,9,2022
19873,2022-09-08,12:18,D C,So @256705248165 all along Kanyike is your uncle? 😂😂😂,Neutral,0.0,12,9,2022
19874,2022-09-08,12:18,D C,No wonder mwena mukuba parteh like a problem,Negative,-0.34,12,9,2022
19875,2022-09-08,12:18,O A,Nah,Negative,-0.1027,12,9,2022
19876,2022-09-08,12:18,O A,He isnt,Neutral,0.0,12,9,2022
19877,2022-09-08,12:22,D C,If he is joses cousin then he is your uncle 😅,Neutral,0.0,12,9,2022
19878,2022-09-08,12:23,O A,Cousin relationship are not done that way,Neutral,0.0,12,9,2022
19879,2022-09-08,12:23,D C,<Media omitted>,Neutral,0.0,12,9,2022
19880,2022-09-08,12:24,O A,We shall discuss over whiskey,Neutral,0.0,12,9,2022
19881,2022-09-08,12:28,O J,<Media omitted>,Neutral,0.0,12,9,2022
19882,2022-09-08,12:29,Dannie3,<Media omitted>,Neutral,0.0,12,9,2022
19883,2022-09-08,12:31,R P,@256780280949 I have left ur gonja at Ambro’s place,Neutral,0.0,12,9,2022
19884,2022-09-08,12:34,D C,<Media omitted>,Neutral,0.0,12,9,2022
19885,2022-09-08,12:37,O A,Thank you sir,Positive,0.3612,12,9,2022
19886,2022-09-08,12:37,O A,Just gotten back,Neutral,0.0,12,9,2022
19887,2022-09-08,12:39,Dannie3,Ndi wano nswaamye neighbour naye ehhh,Neutral,0.0,12,9,2022
19888,2022-09-08,12:39,Dannie3,<Media omitted>,Neutral,0.0,12,9,2022
19889,2022-09-08,12:46,R P,Naye Kiki,Neutral,0.0,12,9,2022
19890,2022-09-08,12:46,O A,Show me,Neutral,0.0,12,9,2022
19891,2022-09-08,12:50,N B,This electricity today eeehhh,Neutral,0.0,12,9,2022
19892,2022-09-08,12:59,Dannie3,Kansiiwa ehhh 😂😂,Neutral,0.0,12,9,2022
19893,2022-09-08,13:00,D C,Previously on prison break 😅😅😅,Negative,-0.5106,13,9,2022
19894,2022-09-08,13:00,Dannie3,Neighbour aganye okufuluma and yet there is no kara,Negative,-0.296,13,9,2022
19895,2022-09-08,13:00,Dannie3,<Media omitted>,Neutral,0.0,13,9,2022
19896,2022-09-08,13:01,O A,I have too much,Neutral,0.0,13,9,2022
19897,2022-09-08,13:01,Dannie3,Nzijje ne shisha pot 🤔,Neutral,0.0,13,9,2022
19898,2022-09-08,13:02,O A,<Media omitted>,Neutral,0.0,13,9,2022
19899,2022-09-08,13:02,O A,U want to be buried in ntind ku kyambogo road,Positive,0.0772,13,9,2022
19900,2022-09-08,13:02,R P,U call her,Neutral,0.0,13,9,2022
19901,2022-09-08,13:02,Dannie3,There is some ka new neighbour here ,Neutral,0.0,13,9,2022
19902,2022-09-08,13:09,E I P,Okay will pick it later,Positive,0.2263,13,9,2022
19903,2022-09-08,13:12,R P,Hihihihihi,Neutral,0.0,13,9,2022
19904,2022-09-08,13:13,E I P,Muve kubakazi,Neutral,0.0,13,9,2022
19905,2022-09-08,13:15,R P,Even u,Neutral,0.0,13,9,2022
19906,2022-09-08,13:16,E I P,Nze nabavudeko,Neutral,0.0,13,9,2022
19907,2022-09-08,13:16,R P,Flora,Neutral,0.0,13,9,2022
19908,2022-09-08,13:16,R P,??,Neutral,0.0,13,9,2022
19909,2022-09-08,13:16,R P,Blessing,Positive,0.4939,13,9,2022
19910,2022-09-08,13:16,R P,???,Neutral,0.0,13,9,2022
19911,2022-09-08,13:16,E I P,Those are all my friends just,Positive,0.4767,13,9,2022
19912,2022-09-08,13:18,E E,<Media omitted>,Neutral,0.0,13,9,2022
19913,2022-09-08,13:18,R P,Anha,Neutral,0.0,13,9,2022
19914,2022-09-08,13:18,E I P,Yes,Positive,0.4019,13,9,2022
19915,2022-09-08,13:33,Dannie3,nze nsilise . . .,Neutral,0.0,13,9,2022
19916,2022-09-08,13:34,D C,<Media omitted>,Neutral,0.0,13,9,2022
19917,2022-09-08,13:34,Dannie3,You will burry me under that avocado tree in your compound,Neutral,0.0,13,9,2022
19918,2022-09-08,13:34,D C,<Media omitted>,Neutral,0.0,13,9,2022
19919,2022-09-08,13:35,Dannie3,Gwe nga olina basatu 😂😂😂,Neutral,0.0,13,9,2022
19920,2022-09-08,13:35,E I P,Those are just my friends,Positive,0.4767,13,9,2022
19921,2022-09-08,13:35,Dannie3,Akasajja kagala violence,Negative,-0.6249,13,9,2022
19922,2022-09-08,13:35,Dannie3,Even Blessing . . .,Positive,0.4939,13,9,2022
19923,2022-09-08,13:36,Dannie3,<Media omitted>,Neutral,0.0,13,9,2022
19924,2022-09-08,13:36,E I P,Yes shes my friend,Positive,0.7096,13,9,2022
19925,2022-09-08,13:37,Dannie3,Anha . . .,Neutral,0.0,13,9,2022
19926,2022-09-08,13:40,E I P,<Media omitted>,Neutral,0.0,13,9,2022
19927,2022-09-08,14:11,N B,<Media omitted>,Neutral,0.0,14,9,2022
19928,2022-09-08,14:13,D C,<Media omitted>,Neutral,0.0,14,9,2022
19929,2022-09-08,14:15,N B,<Media omitted>,Neutral,0.0,14,9,2022
19930,2022-09-08,14:17,E I P,😂😂😂,Neutral,0.0,14,9,2022
19931,2022-09-08,14:19,N B,Gwe that audio is fire 😂😂😂😂😂,Negative,-0.34,14,9,2022
19932,2022-09-08,14:19,E I P,Am going to slap you your big vagina 😂😂😂,Positive,0.1531,14,9,2022
19933,2022-09-08,14:19,E I P,Man am dying,Neutral,0.0,14,9,2022
19934,2022-09-08,14:20,N B,Am fuck i have laughed 😂😂😂😂,Negative,-0.128,14,9,2022
19935,2022-09-08,14:22,E I P,Shes kejong,Neutral,0.0,14,9,2022
19936,2022-09-08,14:22,N B,Akuba 😂😂😂,Neutral,0.0,14,9,2022
19937,2022-09-08,14:22,E I P,Man i had to walked out i have died 🤣🤣🤣,Negative,-0.5574,14,9,2022
19938,2022-09-08,14:23,N B,Man 😂😂😂😂😂,Neutral,0.0,14,9,2022
19939,2022-09-08,14:25,O J,<Media omitted>,Neutral,0.0,14,9,2022
19940,2022-09-08,14:26,N B,<Media omitted>,Neutral,0.0,14,9,2022
19941,2022-09-08,14:28,E I P,Stupid hopeless 🤣🤣🤣🤣🤣🤣🤣,Negative,-0.7506,14,9,2022
19942,2022-09-08,14:28,E I P,But aint that the same guy from that other ka audio 😂,Neutral,0.0,14,9,2022
19943,2022-09-08,14:35,N B,Guy bamuwa laptop 💻,Neutral,0.0,14,9,2022
19944,2022-09-08,14:35,N B,Nonstop hits,Neutral,0.0,14,9,2022
19945,2022-09-08,15:06,O A,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Neutral,0.0,15,9,2022
19946,2022-09-08,15:06,O A,Guys i hv died,Negative,-0.5574,15,9,2022
19947,2022-09-08,15:07,O A,I have risen,Neutral,0.0,15,9,2022
19948,2022-09-08,15:07,O A,🤣🤣🤣🤣🤣,Neutral,0.0,15,9,2022
19949,2022-09-08,15:07,N B,<Media omitted>,Neutral,0.0,15,9,2022
19950,2022-09-08,15:16,E I P,😂😂😂😂😂,Neutral,0.0,15,9,2022
19951,2022-09-08,15:17,E I P,You guy I laughed,Positive,0.4588,15,9,2022
19952,2022-09-08,15:20,E I P,Nyaa boro atoto kon 😂😂😂😂,Neutral,0.0,15,9,2022
19953,2022-09-08,15:23,Dannie3,We are the big boys,Neutral,0.0,15,9,2022
19954,2022-09-08,15:24,Dannie3,<Media omitted>,Neutral,0.0,15,9,2022
19955,2022-09-08,17:11,Dannie3,<Media omitted>,Neutral,0.0,17,9,2022
19956,2022-09-08,18:50,N B,<Media omitted>,Neutral,0.0,18,9,2022
19957,2022-09-08,18:56,O A,<Media omitted>,Neutral,0.0,18,9,2022
19958,2022-09-08,18:58,N B,<Media omitted>,Neutral,0.0,18,9,2022
19959,2022-09-08,19:22,N B,<Media omitted>,Neutral,0.0,19,9,2022
19960,2022-09-08,19:31,N B,Pato this guy sounds like other ninja of ur from Kirombe,Positive,0.3612,19,9,2022
19961,2022-09-08,19:31,N B,The one that left u with the keys to the invisible car,Neutral,0.0,19,9,2022
19962,2022-09-08,19:31,N B,😂😂😂😂,Neutral,0.0,19,9,2022
19963,2022-10-08,15:10,N B,<Media omitted>,Neutral,0.0,15,10,2022
19964,2022-10-08,15:27,O A,😂😂😂😂😂😂😂,Neutral,0.0,15,10,2022
19965,2022-10-08,15:33,D C,<Media omitted>,Neutral,0.0,15,10,2022
19966,2022-10-08,15:43,N B,<Media omitted>,Neutral,0.0,15,10,2022
19967,2022-10-08,16:03,E I P,🤣🤣🤣🤣🤣🤣🤣,Neutral,0.0,16,10,2022
19968,2022-10-08,16:10,O J,<Media omitted>,Neutral,0.0,16,10,2022
19969,2022-10-08,16:13,O J,Tell them to listen word for word,Neutral,0.0,16,10,2022
19970,2022-10-08,16:13,D C,Which woman? Or you mean women 😅😅😅,Neutral,0.0,16,10,2022
19971,2022-10-08,16:13,O J,Both of them,Neutral,0.0,16,10,2022
19972,2022-10-08,16:15,N B,<Media omitted>,Neutral,0.0,16,10,2022
19973,2022-10-08,16:17,D C,<Media omitted>,Neutral,0.0,16,10,2022
19974,2022-10-08,16:18,O A,<Media omitted>,Neutral,0.0,16,10,2022
19975,2022-10-08,16:19,E I P,I already played it for the short thing on sunday 😂😂😂,Positive,0.34,16,10,2022
19976,2022-10-08,16:20,O J,<Media omitted>,Neutral,0.0,16,10,2022
19977,2022-10-08,16:20,O J,😂😂😂😂,Neutral,0.0,16,10,2022
19978,2022-10-08,16:20,E I P,Omwana yakubye hit😂😂,Neutral,0.0,16,10,2022
19979,2022-10-08,16:25,N B,<Media omitted>,Neutral,0.0,16,10,2022
19980,2022-10-08,16:52,N B,<Media omitted>,Neutral,0.0,16,10,2022
19981,2022-10-08,16:55,O J,<Media omitted>,Neutral,0.0,16,10,2022
19982,2022-10-08,16:57,E I P,Women,Neutral,0.0,16,10,2022
19983,2022-10-08,16:57,N B,<Media omitted>,Neutral,0.0,16,10,2022
19984,2022-10-08,17:20,E I P,<Media omitted>,Neutral,0.0,17,10,2022
19985,2022-11-08,01:56,Dannie3,<Media omitted>,Neutral,0.0,1,11,2022
19986,2022-11-08,08:47,E I P,<Media omitted>,Neutral,0.0,8,11,2022
19987,2022-11-08,08:48,O A,<Media omitted>,Neutral,0.0,8,11,2022
19988,2022-11-08,08:49,E I P,<Media omitted>,Neutral,0.0,8,11,2022
19989,2022-11-08,08:51,O A,<Media omitted>,Neutral,0.0,8,11,2022
19990,2022-11-08,08:52,D C,<Media omitted>,Neutral,0.0,8,11,2022
19991,2022-11-08,08:52,O A,<Media omitted>,Neutral,0.0,8,11,2022
19992,2022-11-08,08:56,E I P,😂😂😂,Neutral,0.0,8,11,2022
19993,2022-11-08,08:57,O A,<Media omitted>,Neutral,0.0,8,11,2022
19994,2022-11-08,09:04,D C,<Media omitted>,Neutral,0.0,9,11,2022
19995,2022-11-08,09:13,O A,<Media omitted>,Neutral,0.0,9,11,2022
19996,2022-11-08,09:13,E I P,<Media omitted>,Neutral,0.0,9,11,2022
19997,2022-11-08,09:14,R P,Hihihihi,Neutral,0.0,9,11,2022
19998,2022-11-08,09:14,D C,<Media omitted>,Neutral,0.0,9,11,2022
19999,2022-11-08,11:09,N B,Kati about the playing bibs some red ones available,Positive,0.2023,11,11,2022
20000,2022-11-08,11:09,N B,12 pieces at 100k ,Neutral,0.0,11,11,2022
20001,2022-11-08,11:09,N B,Brand new,Neutral,0.0,11,11,2022
20002,2022-11-08,11:10,N B,<Media omitted>,Neutral,0.0,11,11,2022
20003,2022-11-08,11:10,N B,So we need to purchase before Sunday,Neutral,0.0,11,11,2022
20004,2022-11-08,11:11,O A,<Media omitted>,Neutral,0.0,11,11,2022
20005,2022-11-08,12:23,N B,So ahaaa,Neutral,0.0,12,11,2022
20006,2022-11-08,17:15,D C,<Media omitted>,Neutral,0.0,17,11,2022
20007,2022-11-08,18:51,E I P,<Media omitted>,Neutral,0.0,18,11,2022
20008,2022-11-08,18:51,E I P,<Media omitted>,Neutral,0.0,18,11,2022
20009,2022-11-08,18:59,R P,Are u trying to say @256700160901,Neutral,0.0,18,11,2022
20010,2022-11-08,19:00,N B,Lol 😂,Positive,0.4215,19,11,2022
20011,2022-11-08,19:00,E I P,😂😂😂😂😂,Neutral,0.0,19,11,2022
20012,2022-11-08,19:01,N B,We need to replace with East because that brown laptop has really delivered but our brother ta powa 😂😂😂😂😂😂,Neutral,0.0,19,11,2022
20013,2022-11-08,19:05,E I P,Nze abakazi naba vudeko,Neutral,0.0,19,11,2022
20014,2022-11-08,19:05,N B,<Media omitted>,Neutral,0.0,19,11,2022
20015,2022-11-08,19:05,E I P,Even blessing chapter was closed last night,Positive,0.4939,19,11,2022
20016,2022-11-08,19:06,N B,<Media omitted>,Neutral,0.0,19,11,2022
20017,2022-11-08,19:06,E I P,Anha,Neutral,0.0,19,11,2022
20018,2022-11-08,19:07,N B,<Media omitted>,Neutral,0.0,19,11,2022
20019,2022-11-08,19:07,N B,I dont believe u sir 😂😂😂,Neutral,0.0,19,11,2022
20020,2022-11-08,19:07,E I P,Best believe,Positive,0.6369,19,11,2022
20021,2022-11-08,19:07,E I P,Mans single back to the street,Neutral,0.0,19,11,2022
20022,2022-11-08,19:07,E I P,Actually ndi mu panya 😂😂,Neutral,0.0,19,11,2022
20023,2022-11-08,19:09,Dannie3,Jjangu wano e Bulabira ,Neutral,0.0,19,11,2022
20024,2022-11-08,19:10,E I P,Waaa just lover boys there 😂😂,Positive,0.5859,19,11,2022
20025,2022-11-08,19:10,N B,<Media omitted>,Neutral,0.0,19,11,2022
20026,2022-11-08,19:10,Dannie3,Atte Busibante 😂😂,Neutral,0.0,19,11,2022
20027,2022-11-08,19:10,N B,Ur worse,Negative,-0.4767,19,11,2022
20028,2022-11-08,19:10,N B,Breaking heart left right and center,Neutral,0.0,19,11,2022
20029,2022-11-08,19:11,E I P,🤣🤣🤣🤣🤣,Neutral,0.0,19,11,2022
20030,2022-11-08,19:11,E I P,How 😂,Neutral,0.0,19,11,2022
20031,2022-11-08,19:12,E I P,Did it for my sanity😂,Neutral,0.0,19,11,2022
20032,2022-11-08,19:14,N B,U dont know where u fall,Neutral,0.0,19,11,2022
20033,2022-11-08,19:14,N B,In and out of the streets fwaaa,Neutral,0.0,19,11,2022
20034,2022-11-08,19:15,E I P,But have never left the streets,Neutral,0.0,19,11,2022
20035,2022-11-08,19:17,R P,<Media omitted>,Neutral,0.0,19,11,2022
20036,2022-11-08,19:19,E I P,Some of us are allergic to love,Positive,0.4588,19,11,2022
20037,2022-11-08,19:23,R P,<Media omitted>,Neutral,0.0,19,11,2022
20038,2022-11-08,19:30,N B,<Media omitted>,Neutral,0.0,19,11,2022
20039,2022-11-08,19:30,N B,My wife,Neutral,0.0,19,11,2022
20040,2022-11-08,19:30,N B,Am faithful,Positive,0.4404,19,11,2022
20041,2022-11-08,19:30,N B,All those where just lies eeehhh,Negative,-0.4215,19,11,2022
